year,port,mode,species,month,estimateType,estimate
2021,GRAND HAVEN,Pier/Dock,Coho Salmon,11,Harvest,0
2021,GRAND HAVEN,Pier/Dock,Common White Sucker,11,Catch,0
2021,GRAND HAVEN,Pier/Dock,Common White Sucker,11,Harvest,0
2021,GRAND HAVEN,Pier/Dock,Drum,11,Catch,0
2021,GRAND HAVEN,Pier/Dock,Drum,11,Harvest,0
2021,GRAND HAVEN,Pier/Dock,Lake Herring,11,Catch,0
2021,GRAND HAVEN,Pier/Dock,Lake Herring,11,Harvest,0
2021,GRAND HAVEN,Pier/Dock,Lake Whitefish,11,Catch,303
2021,GRAND HAVEN,Pier/Dock,Lake Whitefish,11,Harvest,303
2021,GRAND HAVEN,Pier/Dock,Largemouth Bass,11,Catch,0
2021,GRAND HAVEN,Pier/Dock,Largemouth Bass,11,Harvest,0
2021,GRAND HAVEN,Pier/Dock,Lean Lake Trout,11,Catch,0
2021,GRAND HAVEN,Pier/Dock,Lean Lake Trout,11,Harvest,0
2021,GRAND HAVEN,Pier/Dock,Musky,11,Catch,0
2021,GRAND HAVEN,Pier/Dock,Musky,11,Harvest,0
2021,GRAND HAVEN,Pier/Dock,Northern Pike,11,Catch,0
2021,GRAND HAVEN,Pier/Dock,Northern Pike,11,Harvest,0
2021,GRAND HAVEN,Pier/Dock,,11,Angler Hours,1005
2021,GRAND HAVEN,Pier/Dock,Other,11,Catch,0
2021,GRAND HAVEN,Pier/Dock,Other,11,Harvest,0
2021,GRAND HAVEN,Pier/Dock,Pink Salmon,11,Catch,0
2021,GRAND HAVEN,Pier/Dock,Pink Salmon,11,Harvest,0
2021,GRAND HAVEN,Pier/Dock,Pumpkinseed,11,Catch,0
2021,GRAND HAVEN,Pier/Dock,Pumpkinseed,11,Harvest,0
2021,GRAND HAVEN,Pier/Dock,Rockbass,11,Catch,0
2021,GRAND HAVEN,Pier/Dock,Rockbass,11,Harvest,0
2021,GRAND HAVEN,Pier/Dock,Round Whitefish,11,Catch,0
2021,GRAND HAVEN,Pier/Dock,Round Whitefish,11,Harvest,0
2021,GRAND HAVEN,Pier/Dock,Smallmouth Bass,11,Catch,0
2021,GRAND HAVEN,Pier/Dock,Smallmouth Bass,11,Harvest,0
2021,GRAND HAVEN,Pier/Dock,Smelt,11,Catch,0
2021,GRAND HAVEN,Pier/Dock,Smelt,11,Harvest,0
2021,GRAND HAVEN,Pier/Dock,Steelhead,11,Catch,0
2021,GRAND HAVEN,Pier/Dock,Steelhead,11,Harvest,0
2021,GRAND HAVEN,Pier/Dock,Walleye,11,Catch,0
2021,GRAND HAVEN,Pier/Dock,Walleye,11,Harvest,0
2021,GRAND HAVEN,Pier/Dock,White Bass,11,Catch,0
2021,GRAND HAVEN,Pier/Dock,White Bass,11,Harvest,0
2021,GRAND HAVEN,Pier/Dock,White Perch,11,Catch,0
2021,GRAND HAVEN,Pier/Dock,White Perch,11,Harvest,0
2021,GRAND HAVEN,Pier/Dock,Yellow Perch,11,Catch,0
2021,GRAND HAVEN,Pier/Dock,Yellow Perch,11,Harvest,0
2021,GRAND HAVEN,Pier/Dock,Black Crappie,12,Catch,0
2021,GRAND HAVEN,Pier/Dock,Black Crappie,12,Harvest,0
2021,GRAND HAVEN,Pier/Dock,Bluegill,12,Catch,0
2021,GRAND HAVEN,Pier/Dock,Bluegill,12,Harvest,0
2021,GRAND HAVEN,Pier/Dock,Brook Trout,12,Catch,0
2021,GRAND HAVEN,Pier/Dock,Brook Trout,12,Harvest,0
2021,GRAND HAVEN,Pier/Dock,Brown Trout,12,Catch,0
2021,GRAND HAVEN,Pier/Dock,Brown Trout,12,Harvest,0
2021,GRAND HAVEN,Pier/Dock,Channel Catfish,12,Catch,0
2021,GRAND HAVEN,Pier/Dock,Channel Catfish,12,Harvest,0
2021,GRAND HAVEN,Pier/Dock,Chinook Salmon,12,Catch,0
2021,GRAND HAVEN,Pier/Dock,Chinook Salmon,12,Harvest,0
2021,GRAND HAVEN,Pier/Dock,Coho Salmon,12,Catch,0
2021,GRAND HAVEN,Pier/Dock,Coho Salmon,12,Harvest,0
2021,GRAND HAVEN,Pier/Dock,Common White Sucker,12,Catch,0
2021,GRAND HAVEN,Pier/Dock,Common White Sucker,12,Harvest,0
2021,GRAND HAVEN,Pier/Dock,Drum,12,Catch,0
2021,GRAND HAVEN,Pier/Dock,Drum,12,Harvest,0
2021,GRAND HAVEN,Pier/Dock,Lake Herring,12,Catch,0
2021,GRAND HAVEN,Pier/Dock,Lake Herring,12,Harvest,0
2021,GRAND HAVEN,Pier/Dock,Lake Whitefish,12,Catch,0
2021,GRAND HAVEN,Pier/Dock,Lake Whitefish,12,Harvest,0
2021,GRAND HAVEN,Pier/Dock,Largemouth Bass,12,Catch,0
2021,GRAND HAVEN,Pier/Dock,Largemouth Bass,12,Harvest,0
2021,GRAND HAVEN,Pier/Dock,Lean Lake Trout,12,Catch,0
2021,GRAND HAVEN,Pier/Dock,Lean Lake Trout,12,Harvest,0
2021,GRAND HAVEN,Pier/Dock,Musky,12,Catch,0
2021,GRAND HAVEN,Pier/Dock,Musky,12,Harvest,0
2021,GRAND HAVEN,Pier/Dock,Northern Pike,12,Catch,0
2021,GRAND HAVEN,Pier/Dock,Northern Pike,12,Harvest,0
2021,GRAND HAVEN,Pier/Dock,,12,Angler Hours,26
2021,GRAND HAVEN,Pier/Dock,Other,12,Catch,0
2021,GRAND HAVEN,Pier/Dock,Other,12,Harvest,0
2021,GRAND HAVEN,Pier/Dock,Pink Salmon,12,Catch,0
2021,GRAND HAVEN,Pier/Dock,Pink Salmon,12,Harvest,0
2021,GRAND HAVEN,Pier/Dock,Pumpkinseed,12,Catch,0
2021,GRAND HAVEN,Pier/Dock,Pumpkinseed,12,Harvest,0
2021,GRAND HAVEN,Pier/Dock,Rockbass,12,Catch,0
2021,GRAND HAVEN,Pier/Dock,Rockbass,12,Harvest,0
2021,GRAND HAVEN,Pier/Dock,Round Whitefish,12,Catch,0
2021,GRAND HAVEN,Pier/Dock,Round Whitefish,12,Harvest,0
2021,GRAND HAVEN,Pier/Dock,Smallmouth Bass,12,Catch,0
2021,GRAND HAVEN,Pier/Dock,Smallmouth Bass,12,Harvest,0
2021,GRAND HAVEN,Pier/Dock,Smelt,12,Catch,0
2021,GRAND HAVEN,Pier/Dock,Smelt,12,Harvest,0
2021,GRAND HAVEN,Pier/Dock,Steelhead,12,Catch,1
2021,GRAND HAVEN,Pier/Dock,Steelhead,12,Harvest,1
2021,GRAND HAVEN,Pier/Dock,Walleye,12,Catch,0
2021,GRAND HAVEN,Pier/Dock,Walleye,12,Harvest,0
2021,GRAND HAVEN,Pier/Dock,White Bass,12,Catch,0
2021,GRAND HAVEN,Pier/Dock,White Bass,12,Harvest,0
2021,GRAND HAVEN,Pier/Dock,White Perch,12,Catch,0
2021,GRAND HAVEN,Pier/Dock,White Perch,12,Harvest,0
2021,GRAND HAVEN,Pier/Dock,Yellow Perch,12,Catch,0
2021,GRAND HAVEN,Pier/Dock,Yellow Perch,12,Harvest,0
2022,GRAND HAVEN,Pier/Dock,Atlantic Salmon,4,Catch,0
2022,GRAND HAVEN,Pier/Dock,Atlantic Salmon,4,Harvest,0
2022,GRAND HAVEN,Pier/Dock,Black Crappie,4,Catch,0
2022,GRAND HAVEN,Pier/Dock,Black Crappie,4,Harvest,0
2022,GRAND HAVEN,Pier/Dock,Bluegill,4,Catch,0
2022,GRAND HAVEN,Pier/Dock,Bluegill,4,Harvest,0
2022,GRAND HAVEN,Pier/Dock,Brook Trout,4,Catch,0
2022,GRAND HAVEN,Pier/Dock,Brook Trout,4,Harvest,0
2022,GRAND HAVEN,Pier/Dock,Brown Trout,4,Catch,26
2022,GRAND HAVEN,Pier/Dock,Brown Trout,4,Harvest,11
2022,GRAND HAVEN,Pier/Dock,Carp,4,Catch,0
2022,GRAND HAVEN,Pier/Dock,Carp,4,Harvest,0
2022,GRAND HAVEN,Pier/Dock,Channel Catfish,4,Catch,2
2022,GRAND HAVEN,Pier/Dock,Channel Catfish,4,Harvest,0
2022,GRAND HAVEN,Pier/Dock,Chinook Salmon,4,Catch,0
2022,GRAND HAVEN,Pier/Dock,Chinook Salmon,4,Harvest,0
2022,GRAND HAVEN,Pier/Dock,Coho Salmon,4,Catch,30
2022,GRAND HAVEN,Pier/Dock,Coho Salmon,4,Harvest,29
2022,GRAND HAVEN,Pier/Dock,Common White Sucker,4,Catch,0
2022,GRAND HAVEN,Pier/Dock,Common White Sucker,4,Harvest,0
2022,GRAND HAVEN,Pier/Dock,Drum,4,Catch,0
2022,GRAND HAVEN,Pier/Dock,Drum,4,Harvest,0
2022,GRAND HAVEN,Pier/Dock,Fat Lake Trout,4,Catch,0
2022,GRAND HAVEN,Pier/Dock,Fat Lake Trout,4,Harvest,0
2022,GRAND HAVEN,Pier/Dock,Lake Herring,4,Catch,0
2022,GRAND HAVEN,Pier/Dock,Lake Herring,4,Harvest,0
2022,GRAND HAVEN,Pier/Dock,Lake Whitefish,4,Catch,0
2022,GRAND HAVEN,Pier/Dock,Lake Whitefish,4,Harvest,0
2022,GRAND HAVEN,Pier/Dock,Largemouth Bass,4,Catch,0
2022,GRAND HAVEN,Pier/Dock,Largemouth Bass,4,Harvest,0
2022,GRAND HAVEN,Pier/Dock,Lean Lake Trout,4,Catch,0
2022,GRAND HAVEN,Pier/Dock,Lean Lake Trout,4,Harvest,0
2022,GRAND HAVEN,Pier/Dock,Northern Pike,4,Catch,0
2022,GRAND HAVEN,Pier/Dock,Northern Pike,4,Harvest,0
2022,GRAND HAVEN,Pier/Dock,,4,Angler Hours,909
2022,GRAND HAVEN,Pier/Dock,Other,4,Catch,0
2022,GRAND HAVEN,Pier/Dock,Other,4,Harvest,0
2022,GRAND HAVEN,Pier/Dock,Pink Salmon,4,Catch,0
2022,GRAND HAVEN,Pier/Dock,Pink Salmon,4,Harvest,0
2022,GRAND HAVEN,Pier/Dock,Pumpkinseed,4,Catch,0
2022,GRAND HAVEN,Pier/Dock,Pumpkinseed,4,Harvest,0
2022,GRAND HAVEN,Pier/Dock,Rockbass,4,Catch,0
2022,GRAND HAVEN,Pier/Dock,Rockbass,4,Harvest,0
2022,GRAND HAVEN,Pier/Dock,Round Whitefish,4,Catch,1
2022,GRAND HAVEN,Pier/Dock,Round Whitefish,4,Harvest,1
2022,GRAND HAVEN,Pier/Dock,Smallmouth Bass,4,Catch,1
2022,GRAND HAVEN,Pier/Dock,Smallmouth Bass,4,Harvest,0
2022,GRAND HAVEN,Pier/Dock,Steelhead,4,Catch,0
2022,GRAND HAVEN,Pier/Dock,Steelhead,4,Harvest,0
2022,GRAND HAVEN,Pier/Dock,Walleye,4,Catch,0
2022,GRAND HAVEN,Pier/Dock,Walleye,4,Harvest,0
2022,GRAND HAVEN,Pier/Dock,White Perch,4,Catch,0
2022,GRAND HAVEN,Pier/Dock,White Perch,4,Harvest,0
2022,GRAND HAVEN,Pier/Dock,Yellow Perch,4,Catch,0
2022,GRAND HAVEN,Pier/Dock,Yellow Perch,4,Harvest,0
2022,GRAND HAVEN,Pier/Dock,Atlantic Salmon,5,Catch,0
2022,GRAND HAVEN,Pier/Dock,Atlantic Salmon,5,Harvest,0
2022,GRAND HAVEN,Pier/Dock,Black Crappie,5,Catch,0
2022,GRAND HAVEN,Pier/Dock,Black Crappie,5,Harvest,0
2022,GRAND HAVEN,Pier/Dock,Bluegill,5,Catch,0
2022,GRAND HAVEN,Pier/Dock,Bluegill,5,Harvest,0
2022,GRAND HAVEN,Pier/Dock,Brook Trout,5,Catch,0
2022,GRAND HAVEN,Pier/Dock,Brook Trout,5,Harvest,0
2022,GRAND HAVEN,Pier/Dock,Brown Trout,5,Catch,0
2022,GRAND HAVEN,Pier/Dock,Brown Trout,5,Harvest,0
2022,GRAND HAVEN,Pier/Dock,Carp,5,Catch,0
2022,GRAND HAVEN,Pier/Dock,Carp,5,Harvest,0
2022,GRAND HAVEN,Pier/Dock,Channel Catfish,5,Catch,0
2022,GRAND HAVEN,Pier/Dock,Channel Catfish,5,Harvest,0
2022,GRAND HAVEN,Pier/Dock,Chinook Salmon,5,Catch,19
2022,GRAND HAVEN,Pier/Dock,Chinook Salmon,5,Harvest,18
2022,GRAND HAVEN,Pier/Dock,Coho Salmon,5,Catch,448
2022,GRAND HAVEN,Pier/Dock,Coho Salmon,5,Harvest,433
2022,GRAND HAVEN,Pier/Dock,Common White Sucker,5,Catch,0
2022,GRAND HAVEN,Pier/Dock,Common White Sucker,5,Harvest,0
2022,GRAND HAVEN,Pier/Dock,Drum,5,Catch,393
2022,GRAND HAVEN,Pier/Dock,Drum,5,Harvest,0
2022,GRAND HAVEN,Pier/Dock,Fat Lake Trout,5,Catch,0
2022,GRAND HAVEN,Pier/Dock,Fat Lake Trout,5,Harvest,0
2022,GRAND HAVEN,Pier/Dock,Lake Herring,5,Catch,0
2022,GRAND HAVEN,Pier/Dock,Lake Herring,5,Harvest,0
2022,GRAND HAVEN,Pier/Dock,Lake Whitefish,5,Catch,0
2022,GRAND HAVEN,Pier/Dock,Lake Whitefish,5,Harvest,0
2022,GRAND HAVEN,Pier/Dock,Largemouth Bass,5,Catch,49
2022,GRAND HAVEN,Pier/Dock,Largemouth Bass,5,Harvest,0
2022,GRAND HAVEN,Pier/Dock,Lean Lake Trout,5,Catch,0
2022,GRAND HAVEN,Pier/Dock,Lean Lake Trout,5,Harvest,0
2022,GRAND HAVEN,Pier/Dock,Northern Pike,5,Catch,0
2022,GRAND HAVEN,Pier/Dock,Northern Pike,5,Harvest,0
2022,GRAND HAVEN,Pier/Dock,,5,Angler Hours,2732
2022,GRAND HAVEN,Pier/Dock,Other,5,Catch,0
2022,GRAND HAVEN,Pier/Dock,Other,5,Harvest,0
2022,GRAND HAVEN,Pier/Dock,Pink Salmon,5,Catch,0
2022,GRAND HAVEN,Pier/Dock,Pink Salmon,5,Harvest,0
2022,GRAND HAVEN,Pier/Dock,Pumpkinseed,5,Catch,0
2022,GRAND HAVEN,Pier/Dock,Pumpkinseed,5,Harvest,0
2022,GRAND HAVEN,Pier/Dock,Rockbass,5,Catch,25
2022,GRAND HAVEN,Pier/Dock,Rockbass,5,Harvest,0
2022,GRAND HAVEN,Pier/Dock,Round Whitefish,5,Catch,0
2022,GRAND HAVEN,Pier/Dock,Round Whitefish,5,Harvest,0
2022,GRAND HAVEN,Pier/Dock,Smallmouth Bass,5,Catch,0
2022,GRAND HAVEN,Pier/Dock,Smallmouth Bass,5,Harvest,0
2022,GRAND HAVEN,Pier/Dock,Steelhead,5,Catch,128
2022,GRAND HAVEN,Pier/Dock,Steelhead,5,Harvest,128
2022,GRAND HAVEN,Pier/Dock,Walleye,5,Catch,84
2022,GRAND HAVEN,Pier/Dock,Walleye,5,Harvest,59
2022,GRAND HAVEN,Pier/Dock,White Perch,5,Catch,0
2022,GRAND HAVEN,Pier/Dock,White Perch,5,Harvest,0
2022,GRAND HAVEN,Pier/Dock,Yellow Perch,5,Catch,0
2022,GRAND HAVEN,Pier/Dock,Yellow Perch,5,Harvest,0
2022,GRAND HAVEN,Pier/Dock,Atlantic Salmon,6,Catch,0
2022,GRAND HAVEN,Pier/Dock,Atlantic Salmon,6,Harvest,0
2022,GRAND HAVEN,Pier/Dock,Black Crappie,6,Catch,0
2022,GRAND HAVEN,Pier/Dock,Black Crappie,6,Harvest,0
2022,GRAND HAVEN,Pier/Dock,Bluegill,6,Catch,369
2022,GRAND HAVEN,Pier/Dock,Bluegill,6,Harvest,278
2022,GRAND HAVEN,Pier/Dock,Brook Trout,6,Catch,0
2022,GRAND HAVEN,Pier/Dock,Brook Trout,6,Harvest,0
2022,GRAND HAVEN,Pier/Dock,Brown Trout,6,Catch,0
2022,GRAND HAVEN,Pier/Dock,Brown Trout,6,Harvest,0
2022,GRAND HAVEN,Pier/Dock,Carp,6,Catch,0
2022,GRAND HAVEN,Pier/Dock,Carp,6,Harvest,0
2022,GRAND HAVEN,Pier/Dock,Channel Catfish,6,Catch,147
2022,GRAND HAVEN,Pier/Dock,Channel Catfish,6,Harvest,0
2022,GRAND HAVEN,Pier/Dock,Chinook Salmon,6,Catch,0
2022,GRAND HAVEN,Pier/Dock,Chinook Salmon,6,Harvest,0
2022,GRAND HAVEN,Pier/Dock,Coho Salmon,6,Catch,0
2022,GRAND HAVEN,Pier/Dock,Coho Salmon,6,Harvest,0
2022,GRAND HAVEN,Pier/Dock,Common White Sucker,6,Catch,0
2022,GRAND HAVEN,Pier/Dock,Common White Sucker,6,Harvest,0
2022,GRAND HAVEN,Pier/Dock,Drum,6,Catch,3926
2022,GRAND HAVEN,Pier/Dock,Drum,6,Harvest,44
2022,GRAND HAVEN,Pier/Dock,Fat Lake Trout,6,Catch,0
2022,GRAND HAVEN,Pier/Dock,Fat Lake Trout,6,Harvest,0
2022,GRAND HAVEN,Pier/Dock,Lake Herring,6,Catch,0
2022,GRAND HAVEN,Pier/Dock,Lake Herring,6,Harvest,0
2022,GRAND HAVEN,Pier/Dock,Lake Whitefish,6,Catch,0
2022,GRAND HAVEN,Pier/Dock,Lake Whitefish,6,Harvest,0
2022,GRAND HAVEN,Pier/Dock,Largemouth Bass,6,Catch,162
2022,GRAND HAVEN,Pier/Dock,Largemouth Bass,6,Harvest,0
2022,GRAND HAVEN,Pier/Dock,Lean Lake Trout,6,Catch,0
2022,GRAND HAVEN,Pier/Dock,Lean Lake Trout,6,Harvest,0
2022,GRAND HAVEN,Pier/Dock,Northern Pike,6,Catch,0
2022,GRAND HAVEN,Pier/Dock,Northern Pike,6,Harvest,0
2022,GRAND HAVEN,Pier/Dock,,6,Angler Hours,6954
2022,GRAND HAVEN,Pier/Dock,Other,6,Catch,43
2022,GRAND HAVEN,Pier/Dock,Other,6,Harvest,0
2022,GRAND HAVEN,Pier/Dock,Pink Salmon,6,Catch,0
2022,GRAND HAVEN,Pier/Dock,Pink Salmon,6,Harvest,0
2022,GRAND HAVEN,Pier/Dock,Pumpkinseed,6,Catch,0
2022,GRAND HAVEN,Pier/Dock,Pumpkinseed,6,Harvest,0
2022,GRAND HAVEN,Pier/Dock,Rockbass,6,Catch,30
2022,GRAND HAVEN,Pier/Dock,Rockbass,6,Harvest,0
2022,GRAND HAVEN,Pier/Dock,Round Whitefish,6,Catch,0
2022,GRAND HAVEN,Pier/Dock,Round Whitefish,6,Harvest,0
2022,GRAND HAVEN,Pier/Dock,Smallmouth Bass,6,Catch,154
2022,GRAND HAVEN,Pier/Dock,Smallmouth Bass,6,Harvest,0
2022,GRAND HAVEN,Pier/Dock,Steelhead,6,Catch,90
2022,GRAND HAVEN,Pier/Dock,Steelhead,6,Harvest,90
2022,GRAND HAVEN,Pier/Dock,Walleye,6,Catch,10
2022,GRAND HAVEN,Pier/Dock,Walleye,6,Harvest,10
2022,GRAND HAVEN,Pier/Dock,White Perch,6,Catch,30
2022,GRAND HAVEN,Pier/Dock,White Perch,6,Harvest,0
2022,GRAND HAVEN,Pier/Dock,Yellow Perch,6,Catch,34
2022,GRAND HAVEN,Pier/Dock,Yellow Perch,6,Harvest,33
2022,GRAND HAVEN,Pier/Dock,Atlantic Salmon,7,Catch,0
2022,GRAND HAVEN,Pier/Dock,Atlantic Salmon,7,Harvest,0
2022,GRAND HAVEN,Pier/Dock,Black Crappie,7,Catch,0
2022,GRAND HAVEN,Pier/Dock,Black Crappie,7,Harvest,0
2022,GRAND HAVEN,Pier/Dock,Bluegill,7,Catch,1169
2022,GRAND HAVEN,Pier/Dock,Bluegill,7,Harvest,792
2022,GRAND HAVEN,Pier/Dock,Brook Trout,7,Catch,0
2022,GRAND HAVEN,Pier/Dock,Brook Trout,7,Harvest,0
2022,GRAND HAVEN,Pier/Dock,Brown Trout,7,Catch,0
2022,GRAND HAVEN,Pier/Dock,Brown Trout,7,Harvest,0
2022,GRAND HAVEN,Pier/Dock,Carp,7,Catch,0
2022,GRAND HAVEN,Pier/Dock,Carp,7,Harvest,0
2022,GRAND HAVEN,Pier/Dock,Channel Catfish,7,Catch,215
2022,GRAND HAVEN,Pier/Dock,Channel Catfish,7,Harvest,0
2022,GRAND HAVEN,Pier/Dock,Chinook Salmon,7,Catch,0
2022,GRAND HAVEN,Pier/Dock,Chinook Salmon,7,Harvest,0
2022,GRAND HAVEN,Pier/Dock,Coho Salmon,7,Catch,0
2022,GRAND HAVEN,Pier/Dock,Coho Salmon,7,Harvest,0
2022,GRAND HAVEN,Pier/Dock,Common White Sucker,7,Catch,0
2022,GRAND HAVEN,Pier/Dock,Common White Sucker,7,Harvest,0
2022,GRAND HAVEN,Pier/Dock,Drum,7,Catch,3414
2022,GRAND HAVEN,Pier/Dock,Drum,7,Harvest,107
2022,GRAND HAVEN,Pier/Dock,Fat Lake Trout,7,Catch,0
2022,GRAND HAVEN,Pier/Dock,Fat Lake Trout,7,Harvest,0
2022,GRAND HAVEN,Pier/Dock,Lake Herring,7,Catch,0
2022,GRAND HAVEN,Pier/Dock,Lake Herring,7,Harvest,0
2022,GRAND HAVEN,Pier/Dock,Lake Whitefish,7,Catch,0
2022,GRAND HAVEN,Pier/Dock,Lake Whitefish,7,Harvest,0
2022,GRAND HAVEN,Pier/Dock,Largemouth Bass,7,Catch,328
2022,GRAND HAVEN,Pier/Dock,Largemouth Bass,7,Harvest,0
2022,GRAND HAVEN,Pier/Dock,Lean Lake Trout,7,Catch,0
2022,GRAND HAVEN,Pier/Dock,Lean Lake Trout,7,Harvest,0
2022,GRAND HAVEN,Pier/Dock,Northern Pike,7,Catch,0
2022,GRAND HAVEN,Pier/Dock,Northern Pike,7,Harvest,0
2022,GRAND HAVEN,Pier/Dock,,7,Angler Hours,6410
2022,GRAND HAVEN,Pier/Dock,Other,7,Catch,0
2022,GRAND HAVEN,Pier/Dock,Other,7,Harvest,0
2022,GRAND HAVEN,Pier/Dock,Pink Salmon,7,Catch,0
2022,GRAND HAVEN,Pier/Dock,Pink Salmon,7,Harvest,0
2022,GRAND HAVEN,Pier/Dock,Pumpkinseed,7,Catch,4
2022,GRAND HAVEN,Pier/Dock,Pumpkinseed,7,Harvest,4
2022,GRAND HAVEN,Pier/Dock,Rockbass,7,Catch,10
2022,GRAND HAVEN,Pier/Dock,Rockbass,7,Harvest,0
2022,GRAND HAVEN,Pier/Dock,Round Whitefish,7,Catch,0
2022,GRAND HAVEN,Pier/Dock,Round Whitefish,7,Harvest,0
2022,GRAND HAVEN,Pier/Dock,Smallmouth Bass,7,Catch,20
2022,GRAND HAVEN,Pier/Dock,Smallmouth Bass,7,Harvest,0
2022,GRAND HAVEN,Pier/Dock,Steelhead,7,Catch,0
2022,GRAND HAVEN,Pier/Dock,Steelhead,7,Harvest,0
2022,GRAND HAVEN,Pier/Dock,Walleye,7,Catch,0
2022,GRAND HAVEN,Pier/Dock,Walleye,7,Harvest,0
2022,GRAND HAVEN,Pier/Dock,White Perch,7,Catch,0
2022,GRAND HAVEN,Pier/Dock,White Perch,7,Harvest,0
2022,GRAND HAVEN,Pier/Dock,Yellow Perch,7,Catch,0
2022,GRAND HAVEN,Pier/Dock,Yellow Perch,7,Harvest,0
2022,GRAND HAVEN,Pier/Dock,Atlantic Salmon,8,Catch,0
2022,GRAND HAVEN,Pier/Dock,Atlantic Salmon,8,Harvest,0
2022,GRAND HAVEN,Pier/Dock,Black Crappie,8,Catch,0
2022,GRAND HAVEN,Pier/Dock,Black Crappie,8,Harvest,0
2022,GRAND HAVEN,Pier/Dock,Bluegill,8,Catch,2955
2022,GRAND HAVEN,Pier/Dock,Bluegill,8,Harvest,1860
2022,GRAND HAVEN,Pier/Dock,Brook Trout,8,Catch,0
2022,GRAND HAVEN,Pier/Dock,Brook Trout,8,Harvest,0
2022,GRAND HAVEN,Pier/Dock,Brown Trout,8,Catch,0
2022,GRAND HAVEN,Pier/Dock,Brown Trout,8,Harvest,0
2022,GRAND HAVEN,Pier/Dock,Carp,8,Catch,15
2022,GRAND HAVEN,Pier/Dock,Carp,8,Harvest,0
2022,GRAND HAVEN,Pier/Dock,Channel Catfish,8,Catch,40
2022,GRAND HAVEN,Pier/Dock,Channel Catfish,8,Harvest,0
2022,GRAND HAVEN,Pier/Dock,Chinook Salmon,8,Catch,0
2022,GRAND HAVEN,Pier/Dock,Chinook Salmon,8,Harvest,0
2022,GRAND HAVEN,Pier/Dock,Coho Salmon,8,Catch,36
2022,GRAND HAVEN,Pier/Dock,Coho Salmon,8,Harvest,23
2022,GRAND HAVEN,Pier/Dock,Common White Sucker,8,Catch,0
2022,GRAND HAVEN,Pier/Dock,Common White Sucker,8,Harvest,0
2022,GRAND HAVEN,Pier/Dock,Drum,8,Catch,490
2022,GRAND HAVEN,Pier/Dock,Drum,8,Harvest,0
2022,GRAND HAVEN,Pier/Dock,Fat Lake Trout,8,Catch,0
2022,GRAND HAVEN,Pier/Dock,Fat Lake Trout,8,Harvest,0
2022,GRAND HAVEN,Pier/Dock,Lake Herring,8,Catch,0
2022,GRAND HAVEN,Pier/Dock,Lake Herring,8,Harvest,0
2022,GRAND HAVEN,Pier/Dock,Lake Whitefish,8,Catch,0
2022,GRAND HAVEN,Pier/Dock,Lake Whitefish,8,Harvest,0
2022,GRAND HAVEN,Pier/Dock,Largemouth Bass,8,Catch,592
2022,GRAND HAVEN,Pier/Dock,Largemouth Bass,8,Harvest,105
2022,GRAND HAVEN,Pier/Dock,Lean Lake Trout,8,Catch,0
2022,GRAND HAVEN,Pier/Dock,Lean Lake Trout,8,Harvest,0
2022,GRAND HAVEN,Pier/Dock,Northern Pike,8,Catch,0
2022,GRAND HAVEN,Pier/Dock,Northern Pike,8,Harvest,0
2022,GRAND HAVEN,Pier/Dock,,8,Angler Hours,4849
2022,GRAND HAVEN,Pier/Dock,Other,8,Catch,6
2022,GRAND HAVEN,Pier/Dock,Other,8,Harvest,0
2022,GRAND HAVEN,Pier/Dock,Pink Salmon,8,Catch,0
2022,GRAND HAVEN,Pier/Dock,Pink Salmon,8,Harvest,0
2022,GRAND HAVEN,Pier/Dock,Pumpkinseed,8,Catch,0
2022,GRAND HAVEN,Pier/Dock,Pumpkinseed,8,Harvest,0
2022,GRAND HAVEN,Pier/Dock,Rockbass,8,Catch,8
2022,GRAND HAVEN,Pier/Dock,Rockbass,8,Harvest,0
2022,GRAND HAVEN,Pier/Dock,Round Whitefish,8,Catch,0
2022,GRAND HAVEN,Pier/Dock,Round Whitefish,8,Harvest,0
2022,GRAND HAVEN,Pier/Dock,Smallmouth Bass,8,Catch,55
2022,GRAND HAVEN,Pier/Dock,Smallmouth Bass,8,Harvest,0
2022,GRAND HAVEN,Pier/Dock,Steelhead,8,Catch,77
2022,GRAND HAVEN,Pier/Dock,Steelhead,8,Harvest,76
2022,GRAND HAVEN,Pier/Dock,Walleye,8,Catch,15
2022,GRAND HAVEN,Pier/Dock,Walleye,8,Harvest,0
2022,GRAND HAVEN,Pier/Dock,White Perch,8,Catch,17
2022,GRAND HAVEN,Pier/Dock,White Perch,8,Harvest,0
2022,GRAND HAVEN,Pier/Dock,Yellow Perch,8,Catch,519
2022,GRAND HAVEN,Pier/Dock,Yellow Perch,8,Harvest,448
2022,GRAND HAVEN,Pier/Dock,Atlantic Salmon,9,Catch,0
2022,GRAND HAVEN,Pier/Dock,Atlantic Salmon,9,Harvest,0
2022,GRAND HAVEN,Pier/Dock,Black Crappie,9,Catch,0
2022,GRAND HAVEN,Pier/Dock,Black Crappie,9,Harvest,0
2022,GRAND HAVEN,Pier/Dock,Bluegill,9,Catch,280
2022,GRAND HAVEN,Pier/Dock,Bluegill,9,Harvest,206
2022,GRAND HAVEN,Pier/Dock,Brook Trout,9,Catch,0
2022,GRAND HAVEN,Pier/Dock,Brook Trout,9,Harvest,0
2022,GRAND HAVEN,Pier/Dock,Brown Trout,9,Catch,0
