year,port,mode,species,month,month_name,estimate_type,estimate,source,source_last_refreshed
2000,LUDINGTON,Pier/Dock,,5,May,Angler Hours,149,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2000,LUDINGTON,Pier/Dock,,6,June,Angler Hours,330,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2000,LUDINGTON,Pier/Dock,,7,July,Angler Hours,1008,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2000,LUDINGTON,Pier/Dock,,8,August,Angler Hours,919,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2000,LUDINGTON,Pier/Dock,Chinook Salmon,9,September,Catch,9,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2000,LUDINGTON,Pier/Dock,Chinook Salmon,9,September,Harvest,9,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2000,LUDINGTON,Pier/Dock,,9,September,Angler Hours,529,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2000,LUDINGTON,Pier/Dock,,10,October,Angler Hours,2996,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2000,LUDINGTON,Pier/Dock,Steelhead,10,October,Catch,372,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2000,LUDINGTON,Pier/Dock,Steelhead,10,October,Harvest,372,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2001,LUDINGTON,Pier/Dock,Brown Trout,4,April,Catch,35,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2001,LUDINGTON,Pier/Dock,Brown Trout,4,April,Harvest,35,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2001,LUDINGTON,Pier/Dock,,4,April,Angler Hours,1142,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2001,LUDINGTON,Pier/Dock,,5,May,Angler Hours,419,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2001,LUDINGTON,Pier/Dock,,6,June,Angler Hours,475,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2001,LUDINGTON,Pier/Dock,,7,July,Angler Hours,904,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2001,LUDINGTON,Pier/Dock,Chinook Salmon,8,August,Catch,84,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2001,LUDINGTON,Pier/Dock,Chinook Salmon,8,August,Harvest,84,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2001,LUDINGTON,Pier/Dock,,8,August,Angler Hours,839,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2001,LUDINGTON,Pier/Dock,,9,September,Angler Hours,650,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2001,LUDINGTON,Pier/Dock,,10,October,Angler Hours,2200,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2001,LUDINGTON,Pier/Dock,Steelhead,10,October,Catch,212,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2001,LUDINGTON,Pier/Dock,Steelhead,10,October,Harvest,212,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2002,LUDINGTON,Pier/Dock,Brown Trout,4,April,Catch,105,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2002,LUDINGTON,Pier/Dock,Brown Trout,4,April,Harvest,105,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2002,LUDINGTON,Pier/Dock,,4,April,Angler Hours,2304,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2002,LUDINGTON,Pier/Dock,Steelhead,4,April,Catch,9,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2002,LUDINGTON,Pier/Dock,Steelhead,4,April,Harvest,9,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2002,LUDINGTON,Pier/Dock,,5,May,Angler Hours,131,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2002,LUDINGTON,Pier/Dock,,6,June,Angler Hours,708,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2002,LUDINGTON,Pier/Dock,,7,July,Angler Hours,1588,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2002,LUDINGTON,Pier/Dock,Chinook Salmon,8,August,Catch,29,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2002,LUDINGTON,Pier/Dock,Chinook Salmon,8,August,Harvest,29,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2002,LUDINGTON,Pier/Dock,,8,August,Angler Hours,1142,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2002,LUDINGTON,Pier/Dock,Chinook Salmon,9,September,Catch,95,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2002,LUDINGTON,Pier/Dock,Chinook Salmon,9,September,Harvest,95,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2002,LUDINGTON,Pier/Dock,Coho Salmon,9,September,Catch,12,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2002,LUDINGTON,Pier/Dock,Coho Salmon,9,September,Harvest,12,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2002,LUDINGTON,Pier/Dock,,9,September,Angler Hours,1120,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2002,LUDINGTON,Pier/Dock,Steelhead,9,September,Catch,11,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2002,LUDINGTON,Pier/Dock,Steelhead,9,September,Harvest,11,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2002,LUDINGTON,Pier/Dock,Coho Salmon,10,October,Catch,25,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2002,LUDINGTON,Pier/Dock,Coho Salmon,10,October,Harvest,25,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2002,LUDINGTON,Pier/Dock,,10,October,Angler Hours,1270,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2002,LUDINGTON,Pier/Dock,Steelhead,10,October,Catch,50,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2002,LUDINGTON,Pier/Dock,Steelhead,10,October,Harvest,50,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2003,LUDINGTON,Pier/Dock,Brown Trout,4,April,Catch,80,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2003,LUDINGTON,Pier/Dock,Brown Trout,4,April,Harvest,80,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2003,LUDINGTON,Pier/Dock,,4,April,Angler Hours,1132,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2003,LUDINGTON,Pier/Dock,Steelhead,4,April,Catch,58,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2003,LUDINGTON,Pier/Dock,Steelhead,4,April,Harvest,58,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2003,LUDINGTON,Pier/Dock,,5,May,Angler Hours,74,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2003,LUDINGTON,Pier/Dock,,6,June,Angler Hours,144,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2003,LUDINGTON,Pier/Dock,,7,July,Angler Hours,546,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2003,LUDINGTON,Pier/Dock,,8,August,Angler Hours,1118,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2003,LUDINGTON,Pier/Dock,,9,September,Angler Hours,264,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2003,LUDINGTON,Pier/Dock,Chinook Salmon,10,October,Catch,2,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2003,LUDINGTON,Pier/Dock,Chinook Salmon,10,October,Harvest,2,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2003,LUDINGTON,Pier/Dock,,10,October,Angler Hours,1718,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2003,LUDINGTON,Pier/Dock,Steelhead,10,October,Catch,171,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2003,LUDINGTON,Pier/Dock,Steelhead,10,October,Harvest,139,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2004,LUDINGTON,Pier/Dock,,4,April,Angler Hours,680,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2004,LUDINGTON,Pier/Dock,,5,May,Angler Hours,18,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2004,LUDINGTON,Pier/Dock,,6,June,Angler Hours,327,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2004,LUDINGTON,Pier/Dock,Chinook Salmon,7,July,Catch,280,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2004,LUDINGTON,Pier/Dock,Chinook Salmon,7,July,Harvest,280,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2004,LUDINGTON,Pier/Dock,Coho Salmon,7,July,Catch,28,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2004,LUDINGTON,Pier/Dock,Coho Salmon,7,July,Harvest,28,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2004,LUDINGTON,Pier/Dock,,7,July,Angler Hours,3633,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2004,LUDINGTON,Pier/Dock,Chinook Salmon,8,August,Catch,444,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2004,LUDINGTON,Pier/Dock,Chinook Salmon,8,August,Harvest,444,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2004,LUDINGTON,Pier/Dock,,8,August,Angler Hours,5479,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2004,LUDINGTON,Pier/Dock,Chinook Salmon,9,September,Catch,163,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2004,LUDINGTON,Pier/Dock,Chinook Salmon,9,September,Harvest,155,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2004,LUDINGTON,Pier/Dock,Coho Salmon,9,September,Catch,22,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2004,LUDINGTON,Pier/Dock,Coho Salmon,9,September,Harvest,22,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2004,LUDINGTON,Pier/Dock,,9,September,Angler Hours,1056,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2004,LUDINGTON,Pier/Dock,Brown Trout,10,October,Catch,102,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2004,LUDINGTON,Pier/Dock,Brown Trout,10,October,Harvest,88,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2004,LUDINGTON,Pier/Dock,Coho Salmon,10,October,Catch,9,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2004,LUDINGTON,Pier/Dock,Coho Salmon,10,October,Harvest,9,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2004,LUDINGTON,Pier/Dock,,10,October,Angler Hours,2798,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2004,LUDINGTON,Pier/Dock,Steelhead,10,October,Catch,225,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2004,LUDINGTON,Pier/Dock,Steelhead,10,October,Harvest,160,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2005,LUDINGTON,Pier/Dock,Brown Trout,4,April,Catch,53,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2005,LUDINGTON,Pier/Dock,Brown Trout,4,April,Harvest,53,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2005,LUDINGTON,Pier/Dock,,4,April,Angler Hours,1519,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2005,LUDINGTON,Pier/Dock,Steelhead,4,April,Catch,6,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2005,LUDINGTON,Pier/Dock,Steelhead,4,April,Harvest,6,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2005,LUDINGTON,Pier/Dock,Brown Trout,5,May,Catch,42,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2005,LUDINGTON,Pier/Dock,Brown Trout,5,May,Harvest,42,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2005,LUDINGTON,Pier/Dock,,5,May,Angler Hours,308,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2005,LUDINGTON,Pier/Dock,Brown Trout,6,June,Catch,5,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2005,LUDINGTON,Pier/Dock,,6,June,Angler Hours,723,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2005,LUDINGTON,Pier/Dock,Steelhead,6,June,Catch,40,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2005,LUDINGTON,Pier/Dock,Steelhead,6,June,Harvest,40,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2005,LUDINGTON,Pier/Dock,,7,July,Angler Hours,2272,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2005,LUDINGTON,Pier/Dock,Chinook Salmon,8,August,Catch,81,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2005,LUDINGTON,Pier/Dock,Chinook Salmon,8,August,Harvest,81,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2005,LUDINGTON,Pier/Dock,Coho Salmon,8,August,Catch,6,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2005,LUDINGTON,Pier/Dock,Coho Salmon,8,August,Harvest,6,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2005,LUDINGTON,Pier/Dock,,8,August,Angler Hours,1726,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2005,LUDINGTON,Pier/Dock,Chinook Salmon,9,September,Catch,75,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2005,LUDINGTON,Pier/Dock,Chinook Salmon,9,September,Harvest,75,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2005,LUDINGTON,Pier/Dock,Coho Salmon,9,September,Catch,27,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2005,LUDINGTON,Pier/Dock,Coho Salmon,9,September,Harvest,27,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2005,LUDINGTON,Pier/Dock,,9,September,Angler Hours,1318,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2005,LUDINGTON,Pier/Dock,Chinook Salmon,10,October,Catch,22,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2005,LUDINGTON,Pier/Dock,Chinook Salmon,10,October,Harvest,22,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2005,LUDINGTON,Pier/Dock,,10,October,Angler Hours,2340,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2005,LUDINGTON,Pier/Dock,Steelhead,10,October,Catch,27,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2005,LUDINGTON,Pier/Dock,Steelhead,10,October,Harvest,27,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2006,LUDINGTON,Pier/Dock,Brown Trout,4,April,Catch,21,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2006,LUDINGTON,Pier/Dock,Brown Trout,4,April,Harvest,21,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2006,LUDINGTON,Pier/Dock,,4,April,Angler Hours,1138,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2006,LUDINGTON,Pier/Dock,Steelhead,4,April,Catch,13,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2006,LUDINGTON,Pier/Dock,Steelhead,4,April,Harvest,13,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2006,LUDINGTON,Pier/Dock,Chinook Salmon,5,May,Catch,20,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2006,LUDINGTON,Pier/Dock,Chinook Salmon,5,May,Harvest,20,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2006,LUDINGTON,Pier/Dock,,5,May,Angler Hours,410,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2006,LUDINGTON,Pier/Dock,,6,June,Angler Hours,509,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2006,LUDINGTON,Pier/Dock,,7,July,Angler Hours,255,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2006,LUDINGTON,Pier/Dock,Chinook Salmon,8,August,Catch,192,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2006,LUDINGTON,Pier/Dock,Chinook Salmon,8,August,Harvest,184,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2006,LUDINGTON,Pier/Dock,,8,August,Angler Hours,1806,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2006,LUDINGTON,Pier/Dock,Chinook Salmon,9,September,Catch,358,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2006,LUDINGTON,Pier/Dock,Chinook Salmon,9,September,Harvest,358,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2006,LUDINGTON,Pier/Dock,,9,September,Angler Hours,3691,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2006,LUDINGTON,Pier/Dock,Chinook Salmon,10,October,Catch,7,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2006,LUDINGTON,Pier/Dock,Chinook Salmon,10,October,Harvest,7,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2006,LUDINGTON,Pier/Dock,,10,October,Angler Hours,2410,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2006,LUDINGTON,Pier/Dock,Steelhead,10,October,Catch,182,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2006,LUDINGTON,Pier/Dock,Steelhead,10,October,Harvest,182,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2007,LUDINGTON,Pier/Dock,,4,April,Angler Hours,1271,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2007,LUDINGTON,Pier/Dock,Steelhead,4,April,Catch,14,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2007,LUDINGTON,Pier/Dock,Steelhead,4,April,Harvest,14,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2007,LUDINGTON,Pier/Dock,,5,May,Angler Hours,293,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2007,LUDINGTON,Pier/Dock,,6,June,Angler Hours,655,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2007,LUDINGTON,Pier/Dock,Chinook Salmon,7,July,Catch,27,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2007,LUDINGTON,Pier/Dock,,7,July,Angler Hours,1624,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2007,LUDINGTON,Pier/Dock,Chinook Salmon,8,August,Catch,221,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2007,LUDINGTON,Pier/Dock,Chinook Salmon,8,August,Harvest,221,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2007,LUDINGTON,Pier/Dock,Coho Salmon,8,August,Catch,54,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2007,LUDINGTON,Pier/Dock,Coho Salmon,8,August,Harvest,54,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2007,LUDINGTON,Pier/Dock,,8,August,Angler Hours,2612,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2007,LUDINGTON,Pier/Dock,Chinook Salmon,9,September,Catch,516,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2007,LUDINGTON,Pier/Dock,Chinook Salmon,9,September,Harvest,516,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2007,LUDINGTON,Pier/Dock,Coho Salmon,9,September,Catch,62,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2007,LUDINGTON,Pier/Dock,Coho Salmon,9,September,Harvest,62,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2007,LUDINGTON,Pier/Dock,,9,September,Angler Hours,2941,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2007,LUDINGTON,Pier/Dock,,10,October,Angler Hours,1324,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2007,LUDINGTON,Pier/Dock,Steelhead,10,October,Catch,26,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2007,LUDINGTON,Pier/Dock,Steelhead,10,October,Harvest,26,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2008,LUDINGTON,Pier/Dock,,4,April,Angler Hours,1458,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2008,LUDINGTON,Pier/Dock,Steelhead,4,April,Catch,66,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2008,LUDINGTON,Pier/Dock,Steelhead,4,April,Harvest,66,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2008,LUDINGTON,Pier/Dock,,5,May,Angler Hours,334,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2008,LUDINGTON,Pier/Dock,,6,June,Angler Hours,304,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2008,LUDINGTON,Pier/Dock,,7,July,Angler Hours,1831,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2008,LUDINGTON,Pier/Dock,Chinook Salmon,8,August,Catch,1645,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2008,LUDINGTON,Pier/Dock,Chinook Salmon,8,August,Harvest,1208,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2008,LUDINGTON,Pier/Dock,,8,August,Angler Hours,11110,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2008,LUDINGTON,Pier/Dock,Chinook Salmon,9,September,Catch,140,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2008,LUDINGTON,Pier/Dock,Chinook Salmon,9,September,Harvest,114,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2008,LUDINGTON,Pier/Dock,,9,September,Angler Hours,2862,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2008,LUDINGTON,Pier/Dock,Brown Trout,10,October,Catch,4,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2008,LUDINGTON,Pier/Dock,Brown Trout,10,October,Harvest,4,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2008,LUDINGTON,Pier/Dock,Coho Salmon,10,October,Catch,9,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2008,LUDINGTON,Pier/Dock,Coho Salmon,10,October,Harvest,9,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2008,LUDINGTON,Pier/Dock,,10,October,Angler Hours,1685,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2008,LUDINGTON,Pier/Dock,Steelhead,10,October,Catch,100,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2008,LUDINGTON,Pier/Dock,Steelhead,10,October,Harvest,100,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2009,LUDINGTON,Pier/Dock,Brown Trout,4,April,Catch,46,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2009,LUDINGTON,Pier/Dock,Brown Trout,4,April,Harvest,46,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2009,LUDINGTON,Pier/Dock,,4,April,Angler Hours,415,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
2009,LUDINGTON,Pier/Dock,,5,May,Angler Hours,325,Michigan DNR Creel Sportfishing Estimates dashboard,2025-04-23
